"year","scouting_data","county","nearby_town","growth_stage","pest_pathogen","pest_pathogen_sp","severity","field_number"
2018,"20-Aug","Northumberland","","R6","Insect","Grasshopper",1,1
2018,"20-Aug","Northumberland","","R6","Insect","Japanese beetle",2,1
2018,"20-Aug","Northumberland","","R6","Pathogen","Soybean vein necrosis",1,1
2018,"25-Aug","Centre","","R5","Insect","Soybean aphid",4,1
2018,"25-Aug","Centre","","R5","Insect","Japanese beetle",2,1
2018,"25-Aug","Centre","","R5","Insect","Silver spotted skipper",1,1
2018,"25-Aug","Centre","","R5","Insect","Green cloverworm",1,1
2018,"25-Aug","Centre","","R5","Insect","Grasshopper",1,1
2018,"25-Aug","Centre","","R5","Pathogen","Downy mildew",3,1
2018,"25-Aug","Centre","","R5","Pathogen","Frogeye leaf spot",2,1
2018,"25-Aug","Centre","","R5","Pathogen","Alfalfa mosaic virus",1,1
2018,"22-Aug","Mercer","","R6","Insect","Grasshopper",1,1
2018,"22-Aug","Mercer","","R6","Insect","Mexican bean beetle",1,1
2018,"22-Aug","Mercer","","R6","Insect","Japanese beetle",1,1
2018,"22-Aug","Mercer","","R6","Pathogen","Septoria brown spot",1,1
2018,"22-Aug","Mercer","","R6","Pathogen","Frogeye leaf spot",1,1
2018,"22-Aug","Mercer","","R6","Pathogen","Alfalfa mosaic virus",1,1
2018,"22-Aug","Mercer","","R6","Pathogen","Sudden death syndrome",1,1
2018,"22-Aug","Mercer","","R6","Pathogen","Bacterial leaf blight",1,1
2022,"27 Septemeber","Berks","Brownsville","R7","Insect","Grasshopper",1,1
2022,"28 Septemeber","Berks","Brownsville","R7","Insect","Green stink bug",1,1
2022,"29 Septemeber","Berks","Brownsville","R7","Pathogen","Frogeye leaf spot",1,1
2022,"30 Septemeber","Berks","Brownsville","R7","Pathogen","Septoria brown spot",1,1
2021,"27-Jul","Dauphin","","R4","Insect","Japanese beetle",1,1
2021,"27-Jul","Dauphin","","R4","Insect","Grasshopper",1,1
2021,"27-Jul","Dauphin","","R4","Pathogen","Downy mildew",1,1
2021,"27-Jul","Dauphin","","R4","Pathogen","Frogeye leaf spot",1,1
2021,"27-Jul","Perry","","R3","Insect","Bean leaf beetle",1,1
2021,"27-Jul","Perry","","R3","Insect","Grasshopper",1,1
2021,"27-Jul","Perry","","R3","Pathogen","Downy mildew",1,1
2021,"27-Jul","Bradford","Sheshequin","R3","Slug","Slug",1,1
2021,"27-Jul","Bradford","Sheshequin","R3","Insect","Japanese beetle",1,1
2021,"27-Jul","Bradford","Sheshequin","R3","Insect","Grasshopper",1,1
2021,"27-Jul","Lancaster","between Manheim and Lititz","R3","Insect","Japanese beetle",1,1
2021,"27-Jul","Lancaster","between Manheim and Lititz","R3","Insect","Septoria brown spot",1,1
2021,"27-Jul","Lancaster","between Manheim and Lititz","R3","Insect","Sudden death syndrome",1,1
2021,"27-Jul","Somerset","Berlin","R2","Insect","Japanese beetle",1,1
2021,"27-Jul","Somerset","Berlin","R2","Insect","Grasshopper",1,1
2021,"27-Jul","Somerset","Berlin","R2","Pathogen","Downy mildew",1,1
2021,"27-Jul","Somerset","Berlin","R2","Pathogen","Frogeye leaf spot",1,1
2021,"26-Jul","Mercer","Grove City","R3","Insect","Bean leaf beetle",1,1
2021,"26-Jul","Mercer","Grove City","R3","Insect","Japanese beetle",1,1
2021,"26-Jul","Mercer","Grove City","R3","Insect","Green cloverworm",1,1
2021,"26-Jul","Mercer","Grove City","R3","Insect","Brown marmorated stink bug",1,1
2021,"26-Jul","Mercer","Grove City","R3","Insect","Soybean looper",1,1
2021,"26-Jul","Cambria","Portage","R3","Insect","Japanese beetle",1,1
2021,"26-Jul","Cambria","Portage","R3","Insect","Bean leaf beetle",1,1
2021,"26-Jul","Cambria","Portage","R3","Pathogen","Septoria brown spot",1,1
2021,"26-Jul","Bedford","Paris","R3","Insect","Japanese beetle",1,1
2021,"26-Jul","Bedford","Paris","R3","Insect","Grasshopper",1,1
2021,"26-Jul","Bedford","Paris","R3","Insect","Green cloverworm",1,1
2021,"26-Jul","Bedford","Paris","R3","Pathogen","Septoria brown spot",1,1
2021,"26-Jul","Blair","Williamsburg","R3","Insect","Grasshopper",1,1
2021,"26-Jul","Blair","Williamsburg","R3","Insect","Bean leaf beetle",1,1
2021,"26-Jul","Blair","Williamsburg","R3","Pathogen","Septoria brown spot",1,1
2021,"26-Jul","Blair","Williamsburg","R3","Pathogen","Downy mildew",1,1
2021,"26-Jul","Montgomery","Souerton","R3-R4","Insect","Japanese beetle",2,1
2021,"26-Jul","Montgomery","Souerton","R3-R4","Insect","Grasshopper",1,1
2021,"26-Jul","Montgomery","Souerton","R3-R4","Pathogen","Septoria brown spot",2,1
2021,"26-Jul","Montgomery","Souerton","R3-R4","Pathogen","Cercospora leaf blight",1,1
2021,"26-Jul","Northumberland","Riverside","R4","Insect","Silver spotted skipper",1,1
2021,"26-Jul","Northumberland","Riverside","R4","Insect","Potato leafhopper",1,1
2021,"26-Jul","Northumberland","Riverside","R4","Insect","Grasshopper",1,1
2021,"26-Jul","Northumberland","Riverside","R4","Insect","Bean leaf beetle",1,1
2021,"26-Jul","Northumberland","Riverside","R4","Insect","Japanese beetle",1,1
2021,"26-Jul","Northumberland","Riverside","R4","Pathogen","Septoria brown spot",1,1
2021,"26-Jul","Northumberland","Riverside","R4","Pathogen","Frogeye leaf spot",1,1
2021,"25-Jul","Potter","Ulysses","R1","Insect","Japanese beetle",1,1
2021,"25-Jul","Potter","Ulysses","R1","Insect","Grasshopper",1,1
2021,"25-Jul","Potter","Ulysses","R1","Insect","Red headed flea beetle",1,1
2021,"25-Jul","Potter","Ulysses","R1","Mammal","Deer",1,1
2021,"25-Jul","Potter","Genesee","R1","Insect","Japanese beetle",1,1
2021,"25-Jul","Potter","Genesee","R1","Insect","Red headed flea beetle",1,1
2021,"25-Jul","Potter","Genesee","R1","Insect","Soybean leafminor",1,1
2021,"25-Jul","Potter","Genesee","R1","Mammal","Deer",1,1
2021,"25-Jul","Cameron","Emporium","V4","Insect","Japanese beetle",1,1
2021,"25-Jul","Cameron","Emporium","V4","Insect","Red headed flea beetle",1,1
2021,"25-Jul","Cameron","Emporium","V4","Insect","Soybean leafminor",1,1
2021,"23-Jul","Centre","Bellefonte","R2","Insect","Japanese beetle",1,1
2021,"23-Jul","Centre","Bellefonte","R2","Insect","Bean leaf beetle",1,1
2021,"23-Jul","Centre","Bellefonte","R2","Insect","Grasshopper",1,1
2021,"23-Jul","Centre","Bellefonte","R2","Insect","Silver spotted skipper",1,1
2021,"23-Jul","Centre","Bellefonte","R2","Pathogen","Septoria brown spot",1,1
2021,"23-Jul","Centre","Bellefonte","R2","Pathogen","Sudden death syndrome",1,1
2021,"21-Jul","Beaver","Fombell","R2","Insect","Japanese beetle",1,1
2021,"21-Jul","Beaver","Fombell","R2","Insect","Grasshopper",1,1
2021,"21-Jul","Beaver","Fombell","R2","Pathogen","Frogeye leaf spot",1,1
2021,"27-Jul","Butler","N. Woshington","R3","Insect","Japanese beetle",1,1
2021,"27-Jul","Butler","N. Woshington","R3","Insect","Grasshopper",1,1
2021,"27-Jul","Butler","Cabot","R2","Insect","Japanese beetle",1,1
2021,"27-Jul","Butler","Cabot","R2","Insect","Grasshopper",1,1
2021,"27-Jul","Butler","Cabot","R2","Insect","Stink bug",1,1
2019,"27-Aug","York","","R2","Insect","Grasshopper",1,1
2019,"27-Aug","York","","R2","Insect","Bean leaf beetle",2,1
2019,"27-Aug","York","","R2","Pathogen","Frogeye leaf spot",1,1
2019,"27-Aug","York","","R2","Pathogen","Septoria brown spot",1,1
2019,"27-Aug","York","","R2","Pathogen","Sudden death syndrome",2,1
2019,"27-Aug","Crawford","","R5","Insect","Grasshopper",1,1
2019,"27-Aug","Crawford","","R5","Insect","Japanese beetle",1,1
2019,"27-Aug","Crawford","","R5","Insect","Soybean aphid",1,1
2019,"27-Aug","Crawford","","R5","Insect","Bean leaf beetle",1,1
2019,"27-Aug","Crawford","","R5","Pathogen","Frogeye leaf spot",1,1
2019,"27-Aug","Crawford","","R5","Pathogen","Septoria brown spot",1,1
2019,"27-Aug","Dauphin","","R6","Insect","Silver spotted skipper",1,1
2019,"27-Aug","Dauphin","","R6","Pathogen","Septoria brown spot",1,1
2019,"27-Aug","Perry","","R6","Insect","Silver spotted skipper",1,1
2019,"26-Aug","Bradford","","R6","Insect","Japanese beetle",1,1
2019,"26-Aug","Bradford","","R6","Insect","Silver spotted skipper",1,1
2019,"26-Aug","Bradford","","R6","Pathogen","Frogeye leaf spot",1,1
2019,"26-Aug","Franklin","","R6","Insect","Grasshopper",2,1
2019,"26-Aug","Franklin","","R6","Pathogen","Frogeye leaf spot",3,1
2019,"26-Aug","Lancaster","","R6","Pathogen","White mould",1.5,1
2019,"26-Aug","Potter","Ellisburg","R5","Insect","Japanese beetle",2,1
2019,"26-Aug","Potter","Ellisburg","R5","Pathogen","Frogeye leaf spot",2,1
2019,"26-Aug","Potter","Ellisburg","R5","Pathogen","Septoria brown spot",1,1
2019,"25-Aug","Potter","Geleton","R6","Insect","Japanese beetle",2,1
2019,"25-Aug","Potter","Geleton","R6","Insect","Grasshopper",1,1
2019,"25-Aug","Potter","Geleton","R6","Pathogen","Frogeye leaf spot",2,1
2019,"25-Aug","Potter","Geleton","R6","Pathogen","Septoria brown spot",1,1
2019,"25-Aug","McKean","","R4","Insect","Japanese beetle",1,1
2019,"25-Aug","McKean","","R4","Insect","Grasshopper",2,1
2019,"25-Aug","McKean","","R4","Pathogen","Septoria brown spot",1,1
2019,"23-Aug","Bedford","Cessna","R6","Insect","Bean leaf beetle",1,1
2019,"23-Aug","Bedford","Cessna","R6","Insect","Japanese beetle",1,1
2019,"23-Aug","Bedford","Cessna","R6","Insect","Green cloverworm",1,1
2019,"23-Aug","Bedford","Cessna","R6","Pathogen","Septoria brown spot",1,1
2019,"23-Aug","Bedford","Cessna","R6","Pathogen","Frogeye leaf spot",1,1
2018,"26-Jun","Lancaster","","V6","Insect","Grasshopper",1,1
2018,"25-Jun","Bradford","","V2","Insect","Mexican bean beetle",1,1
2018,"25-Jun","Bucks","","R1","Insect","Soybean bacterial pustule",1,1
2018,"25-Jun","Crawford","","V3","Insect","Bean leaf beetle",1,1
2018,"25-Jun","Crawford","","V3","Pathogen","Septoria brown spot",1,1
2018,"25-Jun","Northumberland","","R2","Insect","Bean leaf beetle",1,1
2018,"25-Jun","Westmoreland","","V3","Insect","Bean leaf beetle",1,1
2018,"25-Jun","Westmoreland","","V3","Insect","Japanese beetle",1,1
2018,"25-Jun","Westmoreland","","V3","Insect","Grasshopper",1,1
2018,"25-Jun","Westmoreland","","V3","Pathogen","Septoria brown spot",2,1
2018,"25-Jun","Perry","","R1","Insect","Japanese beetle",1,1
2018,"25-Jun","Lebanon","","V2","Pathogen","Septoria brown spot",1,1
2018,"25-Jun","Lebanon","","V2","Insect","Silver spotted skipper",1,1
2018,"25-Jun","Lebanon","","R1","Insect","Soybean thrips",10,2
2018,"25-Jun","Lebanon","","R1","Pathogen","Septoria brown spot",1,2
2018,"25-Jun","Lebanon","","R1","Insect","Japanese beetle",1,2
2018,"25-Jun","Mercer","","V5","Insect","Bean leaf beetle",1,1
2018,"25-Jun","Mercer","","V5","Insect","Potato leafhopper",1,1
2018,"25-Jun","Mercer","","V5","Pathogen","Septoria brown spot",2,1
2022,"26-Jul","Montgomery","Souderton","R1","Insect","Japanese beetle",2,1
2022,"26-Jul","Montgomery","Souderton","R1","Insect","Grasshopper",2,1
2022,"25-Jul","York","Stewartstown","R3","Insect","Japanese beetle",1,1
2022,"25-Jul","York","West York","R3","Insect","Japanese beetle",1,NA
2022,"25-Jul","York","Stewartstown","R3","Insect","Grasshopper",1,1
2022,"25-Jul","York","West Yok","R3","Insect","Grasshopper",1,1
2022,"25-Jul","York","Stewartstown","R3","Insect","Mexican bean beetle",3,1
2022,"25-Jul","York","Stewartstown","R3","Pathogen","Downy mildew",1,1
2022,"25-Jul","York","West York","R3","Pathogen","Septoria brown spot",1,1
2022,"25-Jul","York","West York","R3","Pathogen","Frogeye leaf spot",1,1
2022,"25-Jul","Adams","Littlestown","R4","Insect","Japanese beetle",1,1
2022,"25-Jul","Adams","Littlestown","R4","Insect","Grasshopper",1,1
2022,"25-Jul","Adams","Littlestown","R4","Pathogen","Downy mildew",1,1
2022,"25-Jul","Washington","Indepence","R2","Insect","Brown marmorated stink bug",1,1
2022,"25-Jul","Washington","Indepence","R2","Pathogen","Sudden death syndrome",1,1
2022,"25-Jul","Washington","Indepence","R2","Mammal","Deer",1,1
2022,"25-Jul","Butler","Saxonburg","R2","Insect","Grasshopper",1,1
2022,"25-Jul","Butler","Saxonburg","R2","Insect","Japanese beetle",1,1
2022,"25-Jul","Butler","Saxonburg","R2","Pathogen","Cercospora leaf blight",1,1
2022,"25-Jul","Somerset","Somerset","R2","Insect","Japanese beetle",1,1
2022,"25-Jul","Somerset","Somerset","R2","Insect","Bean leaf beetle",1,1
2022,"25-Jul","Somerset","Somerset","R2","Insect","Grasshopper",1,1
2022,"25-Jul","Somerset","Somerset","R2","Insect","Potato leafhopper",1,1
2022,"25-Jul","Somerset","Somerset","R2","Insect","Red headed flea beetle",1,1
2022,"25-Jul","Bedford","Fishertown","R3","Insect","Japanese beetle",1,1
2022,"25-Jul","Bedford","Fishertown","R3","Insect","Bean leaf beetle",1,1
2022,"22-Jul","Mercer","","R3","Insect","Japanese beetle",2,1
2022,"22-Jul","Mercer","","R3","Insect","Bean leaf beetle",1,1
2022,"22-Jul","Mercer","","R3","Insect","Grasshopper",2,1
2022,"22-Jul","Mercer","","R3","Insect","Brown marmorated stink bug",1,1
2022,"22-Jul","Mercer","","R3","Insect","Soybean looper",1,1
2022,"22-Jul","Berks","Brownsville","R2","Insect","Soybean aphid",1,1
2022,"22-Jul","Berks","Brownsville","R2","Insect","Grasshopper",1,1
2022,"21-Jul","Chester","S. Pottstown","R4","Insect","Grasshopper",1,1
2022,"21-Jul","Chester","S. Pottstown","R4","Insect","Japanese beetle",1,1
2022,"21-Jul","Chester","S. Pottstown","R4","Insect","Mexican bean beetle",1,1
2022,"21-Jul","Chester","S. Pottstown","R4","Insect","Soybean aphid",1,1
2022,"21-Jul","Chester","S. Pottstown","R4","Pathogen","Septoria brown spot",1,1
2022,"21-Jul","Chester","Parkesburg","R4","Insect","Grasshopper",1,1
2022,"21-Jul","Chester","Parkesburg","R4","Insect","Japanese beetle",1,1
2022,"21-Jul","Chester","Parkesburg","R4","Insect","Mexican bean beetle",1,1
2022,"21-Jul","Chester","Parkesburg","R4","Insect","Soybean aphid",1,1
2022,"21-Jul","Chester","Parkesburg","R4","Pathogen","Septoria brown spot",1,1
2022,"21-Jul","Centre","between Bellefonte and State College","V7","Insect","Bean leaf beetle",1,1
2022,"21-Jul","Centre","between Bellefonte and State College","V7","Insect","Grasshopper",1,1
2022,"21-Jul","Centre","between Bellefonte and State College","V7","Insect","Silver spotted skipper",1,1
2022,"21-Jul","Centre","between Bellefonte and State College","V7","Insect","Japanese beetle",1,1
2022,"21-Jul","Centre","between Bellefonte and State College","V7","Insect","Japanese beetle",1,1
2019,"25-Jun","Dauphin","","R1","Insect","Silver spotted skipper",1,1
2019,"24-Jun","Beaver","","V3","Insect","Bean leaf beetle",1,1
2019,"24-Jun","Beaver","","V3","Insect","Septoria brown spot",1,1
2019,"24-Jun","Mercer","","V3","Insect","Bean leaf beetle",1,1
2019,"24-Jun","Mercer","","V3","Insect","Green cloverworm",1,1
2019,"24-Jun","Mercer","","V3","Pathogen","Frogeye leaf spot",1,1
2019,"24-Jun","Crawford","","V2","Insect","Septoria brown spot",1,1
2019,"24-Jun","Bradford","","V1","Insect","Bean leaf beetle",1,1
2019,"24-Jun","Bradford","","V1","Slug","Slug",1,1
2019,"24-Jun","Schuylkill","","V3","Insect","Bean leaf beetle",1,1
2019,"24-Jun","Schuylkill","","V3","Slug","Slug",1,1
2019,"24-Jun","Adams","","V2","Insect","Bean leaf beetle",1,1
2019,"24-Jun","Adams","","V2","Insect","Frogeye leaf spot",1,1
2019,"21-Jun","York","","V4","Insect","Bean leaf beetle",1,1
2019,"21-Jun","York","","V4","Insect","Silver spotted skipper",1,1
2019,"21-Jun","York","","V4","Insect","Grasshopper",1,1
2019,"21-Jun","Lancaster","","R1","Insect","Bean leaf beetle",1,1
2019,"21-Jun","Lancaster","","R1","Insect","Septoria brown spot",2,1
2019,"21-Jun","Union","","V2","Insect","Bean leaf beetle",1,1
2019,"21-Jun","Union","","V2","Slug","Slug",1,1
2019,"21-Jun","Bedford","Cessna","V3","Insect","Bean leaf beetle",1,1
2019,"21-Jun","Bedford","Cessna","","Pathogen","Phytophtora root and stem rot",1,1
2019,"21-Jun","Cambria","Loretto","V2","Insect","Bean leaf beetle",1,1
2019,"17-Jun","Potter","","VC","Insect","Bean leaf beetle",1,1
2019,"17-Jun","Potter","","VC","Slug","Slug",1,1
2019,"17-Jun","Cambria","Williamsburg","V4","Insect","Bean leaf beetle",1,1
2023,"25-Jul","Lancaster","Manheim","R3","Insect","Grasshopper",1,1
2023,"25-Jul","Montgomery","Souderton","R3","Insect","Grasshopper",1,1
2023,"25-Jul","Montgomery","Souderton","R3","Pathogen","Septoria brown spot",1,1
2023,"24-Jul","Perry","Blain","V3","Insect","Grasshopper",1,1
2023,"24-Jul","Perry","Blain","V3","Insect","Japanese beetle",1,1
2023,"24-Jul","Perry","Blain","V3","Insect","Green cloverworm",1,1
2023,"24-Jul","Perry","Blain","V3","Pathogen","Downy mildew",1,1
2023,"24-Jul","Dauphin","Fisherville","V3","Insect","Japanese beetle",2,1
2023,"24-Jul","Dauphin","Fisherville","V3","Insect","Bean leaf beetle",1,1
2023,"24-Jul","Dauphin","Fisherville","V3","Insect","Stink bug",2,1
2023,"24-Jul","Dauphin","Fisherville","V3","Pathogen","Downy mildew",1,1
2023,"24-Jul","Dauphin","Fisherville","V3","Mammal","Deer",1,1
2023,"24-Jul","Bedford","Paris","R3","Insect","Bean leaf beetle",1,1
2023,"24-Jul","Bedford","Paris","R3","Insect","Japanese beetle",1,1
2023,"24-Jul","Bedford","Paris","R3","Pathogen","Frogeye leaf spot",1,1
2023,"24-Jul","Bedford","Paris","R3","Pathogen","Septoria brown spot",1,1
2023,"24-Jul","Somerset","Berlin","V6","Insect","Bean leaf beetle",1,1
2023,"24-Jul","Somerset","Berlin","V6","Insect","Japanese beetle",1,1
2023,"24-Jul","Somerset","Berlin","V6","Pathogen","Frogeye leaf spot",1,1
2023,"24-Jul","Somerset","Berlin","V6","Pathogen","Septoria brown spot",1,1
2023,"21-Jul","Northumberland","Riverside","R3","Insect","Bean leaf beetle",1,1
2023,"21-Jul","Northumberland","Riverside","R3","Insect","Grasshopper",1,1
2023,"21-Jul","Northumberland","Riverside","R3","Insect","Japanese beetle",1,1
2023,"21-Jul","Northumberland","Riverside","R3","Insect","Potato leafhopper",1,1
2023,"21-Jul","Northumberland","Riverside","R3","Insect","Green cloverworm",1,1
2023,"21-Jul","Northumberland","Riverside","R3","Pathogen","Septoria brown spot",1,1
2023,"21-Jul","Northumberland","Riverside","R3","Mammal","Deer ",1,1
2020,"25-Aug","York","Stewartstown","R5","Insect","Japanese beetle",1,1
2020,"25-Aug","York","Stewartstown","R5","Insect","Grasshopper",1,1
2020,"25-Aug","York","Stewartstown","R5","Insect","Bean leaf beetle",1,1
2020,"25-Aug","York","Stewartstown","R5","Insect","Green cloverworm",1,1
2020,"25-Aug","York","Stewartstown","R5","Pathogen","Frogeye leaf spot",1,1
2020,"25-Aug","York","Stewartstown","R5","Pathogen","Septoria brown spot",1,1
2020,"25-Aug","York","Stewartstown","R5","Pathogen","Sudden death syndrome",1,1
2020,"25-Aug","York","Hellam","R6","Insect","Brown marmorated stink bug",3,1
2020,"25-Aug","York","Hellam","R6","Insect","Japanese beetle",1,1
2020,"25-Aug","York","Hellam","R6","Insect","Grasshopper",1,1
2020,"25-Aug","York","Hellam","R6","Insect","Bean leaf beetle",1,1
2020,"25-Aug","York","Hellam","R6","Insect","Mexican bean beetle",1,1
2020,"25-Aug","York","Hellam","R6","Insect","Silver spotted skipper",2,1
2020,"25-Aug","York","Hellam","R6","Pathogen","Septoria brown spot",1,1
2020,"25-Aug","Perry","","R6","Insect","Grasshopper",2,1
2020,"25-Aug","Perry","","R6","Insect","Silver spotted skipper",1,1
2020,"25-Aug","Perry","","R6","Insect","Japanese beetle",2,1
2020,"25-Aug","Perry","","R6","Insect","Green cloverworm",1,1
2020,"25-Aug","Perry","","R6","Pathogen","Phyllosticta leaf spot",3,1
2020,"25-Aug","Montgomery","","R5-R6","Insect","Grasshopper",1,1
2020,"25-Aug","Montgomery","","R5-R6","Insect","Stink bug",1,1
2020,"25-Aug","Montgomery","","R5-R6","Pathogen","Septoria brown spot",1,1
2020,"25-Aug","Montgomery","","R5-R6","Pathogen","Bacterial pustule",1,1
2020,"25-Aug","Montgomery","","R5-R6","Pathogen","Downy mildew",1,1
2020,"25-Aug","Blair","Sinking Valley","R6","Insect","Bean leaf beetle",1,1
2020,"25-Aug","Blair","Sinking Valley","R6","Insect","Grasshopper",2,1
2020,"25-Aug","Blair","Sinking Valley","R6","Insect","Green cloverworm",1,1
2020,"25-Aug","Blair","Sinking Valley","R6","Pathogen","Septoria brown spot",1,1
2020,"25-Aug","Blair","Sinking Valley","R6","Pathogen","Bacterial pustule",1,1
2020,"25-Aug","Blair","Sinking Valley","R6","Pathogen","Anthracnose",1,1
2020,"25-Aug","Bedford","Cessna","R6","Insect","Bean leaf beetle",1,1
2020,"25-Aug","Bedford","Cessna","R6","Insect","Grasshopper",1,1
2020,"25-Aug","Bedford","Cessna","R6","Insect","Green cloverworm",1,1
2020,"25-Aug","Bedford","Cessna","R6","Pathogen","Septoria brown spot",1,1
2020,"25-Aug","Bedford","Cessna","R6","Pathogen","Frogeye leaf spot",1,1
2020,"25-Aug","Bedford","Cessna","R6","Pathogen","Bacterial blight",1,1
2020,"25-Aug","Cambria","Loretto","R5","Insect","Bean leaf beetle",2,1
2020,"25-Aug","Cambria","Loretto","R5","Insect","Grasshopper",2,1
2020,"25-Aug","Cambria","Loretto","R5","Insect","Green cloverworm",1,1
2020,"25-Aug","Cambria","Loretto","R5","Insect","Green cloverworm",1,1
2020,"25-Aug","Cambria","Loretto","R5","Pathogen","Septoria brown spot",1,1
2020,"25-Aug","Cambria","Loretto","R5","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Lebanon","","R5","Insect","Green cloverworm",1,1
2020,"24-Aug","Lebanon","","R5","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Crawford","Woodcook","R5-R6","Insect","Soybean aphid",1,1
2020,"24-Aug","Crawford","Woodcook","R5-R6","Insect","Bean leaf beetle",1,1
2020,"24-Aug","Crawford","Woodcook","R5-R6","Insect","Grasshopper",1,1
2020,"24-Aug","Crawford","Woodcook","R5-R6","Snail","Snail ",1,1
2020,"24-Aug","Crawford","Woodcook","R5-R6","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Crawford","Woodcook","R5-R6","Pathogen","Septoria brown spot",1,1
2020,"24-Aug","Crawford","Woodcook","R5-R6","Pathogen","Sudden death syndrome",1,1
2020,"24-Aug","Butler","N. Woshington","R5","Insect","Japanese beetle",1,1
2020,"24-Aug","Butler","N. Woshington","R5","Insect","Grasshopper",2,1
2020,"24-Aug","Butler","N. Woshington","R5","Insect","Bean leaf beetle",1,1
2020,"24-Aug","Butler","Cabot","R5","Insect","Japanese beetle",1,1
2020,"24-Aug","Butler","Cabot","R5","Insect","Grasshopper",1,1
2020,"24-Aug","Butler","Cabot","R5","Insect","Bean leaf beetle",1,1
2020,"24-Aug","Butler","Cabot","R5","Insect","Silver spotted skipper",1,1
2020,"24-Aug","Butler","Cabot","R5","Insect","Stink bug",1,1
2020,"24-Aug","Beaver","Fombell","R4","Insect","Japanese beetle",3,1
2020,"24-Aug","Beaver","Fombell","R4","Insect","Grasshopper",3,1
2020,"24-Aug","Beaver","Fombell","R4","Mammal","Deer",1,1
2020,"24-Aug","Beaver","Fombell","R4","Pathogen","Cercospora leaf blight",3,1
2020,"24-Aug","Beaver","Fombell","R4","Pathogen","Frogeye leaf spot",3,1
2020,"24-Aug","Schuylkill","","R5-R6","Insect","Silver spotted skipper",1,1
2020,"24-Aug","Schuylkill","","R5-R6","Insect","Bean leaf beetle",2,1
2020,"24-Aug","Schuylkill","","R5-R6","Insect","Green cloverworm",2,1
2020,"24-Aug","Schuylkill","","R5-R6","Insect","Japanese beetle",2,1
2020,"24-Aug","Schuylkill","","R5-R6","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Schuylkill","","R5-R6","Pathogen","Septoria brown spot",1,1
2020,"24-Aug","Bradford","","R5","Insect","Grasshopper",1,1
2020,"24-Aug","Bradford","","R5","Insect","Septoria brown spot",1,1
2020,"24-Aug","Potter","Ulysses","R6","Insect","Japanese beetle",3,1
2020,"24-Aug","Potter","Ulysses","R6","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Potter","Ulysses","R6","Mammal","Deer",1,1
2020,"24-Aug","Potter","Germania","R6","Insect","Grasshopper",1,1
2020,"24-Aug","Potter","Germania","R6","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Potter","Germania","R6","Mammal","Deer ",1,1
2020,"24-Aug","Potter","Oswayo","R6","Insect","Japanese beetle",1,1
2020,"24-Aug","Potter","Oswayo","R6","Mammal","Deer",1,1
2020,"24-Aug","Franklin","Lamsters","R6","Insect","Grasshopper",2,1
2020,"24-Aug","Franklin","Lamsters","R6","Pathogen","Septoria brown spot",1,1
2020,"24-Aug","Fulton","Harrisonville","R6","Insect","Japanese beetle",1,1
2020,"24-Aug","Fulton","Harrisonville","R6","Insect","Grasshopper",2,1
2020,"24-Aug","Fulton","Harrisonville","R6","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Fulton","Harrisonville","R6","Pathogen","Septoria brown spot",1,1
2020,"24-Aug","Centre","","R5","Insect","Grasshopper",1,1
2020,"24-Aug","Centre","","R5","Insect","Silver spotted skipper",1,1
2020,"24-Aug","Centre","","R5","Pathogen","Frogeye leaf spot",1,1
2020,"24-Aug","Centre","","R5","Pathogen","Downy mildew",1,1
2018,"23-Jul","Butler","","R3","Insect","Japanese beetle",1,1
2018,"23-Jul","Butler","","R3","Insect","Grasshopper",1,1
2018,"23-Jul","Butler","","R3","Insect","Bean leaf beetle",1,1
2018,"23-Jul","Butler","","R3","Insect","Soybean aphid",1,1
2018,"23-Jul","McKean ","","V10","Pathogen","Septoria brown spot",1,1
2018,"23-Jul","Bedford","","V4","Insect","Green cloverworm",1,1
2018,"23-Jul","Bedford","","V4","Insect","Japanese beetle",1,1
2018,"23-Jul","Bedford","","V4","Pathogen","Septoria brown spot",1,1
2018,"23-Jul","Cambria","","V3","Insect","Japanese beetle",1,1
2018,"23-Jul","Cambria","","V3","Pathogen","Septoria brown spot",1,1
2018,"23-Jul","Bradford","","R2","Insect","Japanese beetle",1,1
2018,"23-Jul","Bradford","","R2","Insect","Grasshopper",1,1
2018,"23-Jul","Bradford","","R2","Insect","Bean leaf beetle",1,1
2018,"23-Jul","Bradford","","R2","Insect","Silver spotted skipper",1,1
2018,"23-Jul","Lancaster","Manheim","R3","Insect","Bean leaf beetle",1,1
2018,"23-Jul","Lancaster","Manheim","R3","Insect","Silver spotted skipper",1,1
2018,"23-Jul","Lancaster","Manheim","R3","Insect","Two spotted spider mite",2,1
2018,"23-Jul","Lancaster","Manheim","R3","Insect","Grasshopper",1,1
2018,"23-Jul","Lancaster","Manheim","R3","Insect","Japanese beetle",1,1
2018,"23-Jul","Schuylkill","","R1","Insect","Japanese beetle",1,1
